timestamp,type,source,decision,score,edge,legs,reasons,risk_flags
2026-02-28T16:22:36.009653Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:27:36.016617Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:32:36.022797Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:37:36.028033Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:42:36.032865Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:47:36.038070Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:52:36.043263Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T16:57:36.048883Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:02:36.053537Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:07:36.058417Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:12:36.063511Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:17:36.070638Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:22:36.076356Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:27:36.081954Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:32:36.086963Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:37:36.091957Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:42:36.097279Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:47:36.104392Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:52:36.109446Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T17:57:36.114633Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:02:36.119445Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:07:36.124150Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:12:36.129230Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:17:36.134402Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:22:36.140505Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:27:36.145833Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:32:36.152353Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:37:36.158109Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:42:36.162937Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:47:36.168029Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:52:36.173497Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T18:57:36.178700Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:02:36.183992Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:07:36.189446Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:12:36.194542Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:17:36.202711Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:22:36.207614Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:27:36.212441Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:32:36.217326Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:37:36.222285Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:42:36.227437Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:47:36.233993Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:52:36.238924Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T19:57:36.244208Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:02:36.251670Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:07:36.257476Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:12:36.264944Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:17:36.271992Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:22:36.277863Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:27:36.283426Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:32:36.288940Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:37:36.294308Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:42:36.300541Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:47:36.306057Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:52:36.311255Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T20:57:36.316342Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:02:36.323426Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:07:36.329624Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:12:36.337112Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:17:36.342179Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:22:36.351243Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:27:36.357393Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:32:36.363693Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:37:36.370223Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:42:36.376552Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:47:36.384458Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:52:36.394281Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T21:57:36.400777Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:02:36.407009Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:07:36.412780Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:12:36.419778Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:17:36.425347Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:22:36.432573Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:27:36.438062Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:32:36.443240Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:37:36.448453Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:42:36.453550Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:47:36.458859Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:52:36.466286Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T22:57:36.471815Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:02:36.477471Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:07:36.485011Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:12:36.490641Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:17:36.498162Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:22:36.503702Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:27:36.511757Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:32:36.516702Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:37:36.521954Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:42:36.530302Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:47:36.535451Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:52:36.543786Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-02-28T23:57:36.551410Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 976d > 30d,
2026-03-01T00:02:36.558582Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:07:36.563877Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:12:36.569235Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:17:36.575068Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:22:36.580408Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:27:36.585929Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:32:36.593487Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:37:36.598984Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:42:36.604876Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:47:36.611121Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:52:36.616038Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T00:57:36.622362Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:02:36.627366Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:07:36.632650Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:12:36.637639Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:17:36.643583Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:22:36.651001Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:27:36.656533Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:32:36.661592Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:37:36.666854Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:42:36.673126Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:47:36.679368Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:52:36.686349Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T01:57:36.692030Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:02:36.697371Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:07:36.703821Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:12:36.719573Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:17:36.869019Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:22:36.874206Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:27:36.881511Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:32:36.887036Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:37:36.892366Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:42:36.900659Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:47:36.908328Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:52:36.913768Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T02:57:36.919152Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:02:36.924177Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:07:36.929735Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:12:36.935929Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:17:36.940949Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:22:36.946344Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:27:36.951534Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:32:36.956711Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:37:36.962016Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:42:36.967592Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:47:36.973700Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:52:36.978993Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T03:57:36.984264Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:02:36.989484Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:07:36.995435Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:12:37.000592Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:17:37.005961Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:22:37.011545Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:27:37.017057Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:32:37.023610Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:37:37.032014Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:42:37.037276Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:47:37.042329Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:52:37.048348Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T04:57:37.054189Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:02:37.062405Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:07:37.068422Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:12:37.075262Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:17:37.081297Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:22:37.087417Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:27:37.093284Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:32:37.099213Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:37:37.105660Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:42:37.110833Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:47:37.119056Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:52:37.124134Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T05:57:37.129421Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:02:37.134677Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:07:37.140379Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:12:37.149194Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:17:37.154710Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:22:37.160873Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:27:37.167922Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:32:37.173317Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:37:37.178720Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:42:37.184593Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:47:37.191138Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:52:37.197235Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T06:57:37.204909Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:02:37.210486Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:07:37.215699Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:12:37.222890Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:17:37.228148Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:22:37.233120Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:27:37.238313Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:32:37.243439Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:37:37.249186Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:42:37.254621Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:47:37.260361Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:52:37.265917Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T07:57:37.271741Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:02:37.279572Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:07:37.286252Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:12:37.293652Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:17:37.301633Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:22:37.307285Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:27:37.315460Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:32:37.320748Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:37:37.326444Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:42:37.332406Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:47:37.337890Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:52:37.342998Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T08:57:37.348386Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:02:37.353723Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:07:37.359826Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:12:37.365341Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:17:37.370936Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:22:37.379461Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:27:37.385139Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:32:37.390439Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:37:37.395900Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:42:37.401278Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:47:37.406325Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:52:37.412372Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T09:57:37.418180Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:02:37.423652Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:07:37.429746Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:12:37.435466Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:17:37.441350Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:22:37.446478Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:27:37.451683Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:32:37.458445Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:37:37.464020Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:42:37.470213Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:47:37.475922Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:52:37.481271Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T10:57:37.486580Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:02:37.492295Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:07:37.499877Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:12:37.505576Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:17:37.512889Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:22:37.518389Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:27:37.523643Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:32:37.529957Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:37:37.535312Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:42:37.540936Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:47:37.546055Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:52:37.551442Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T11:57:37.557258Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:02:37.562735Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:07:37.568108Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:12:37.573786Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:17:37.579335Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:22:37.586195Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:27:37.592340Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:32:37.599043Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:37:37.607284Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:42:37.616136Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:47:37.623365Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:52:37.629977Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T12:57:37.639395Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T13:02:37.656945Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T13:07:37.663643Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T13:12:37.669942Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T13:17:37.675449Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T13:22:37.683489Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
2026-03-01T13:27:37.689718Z,arb_validate,polymarket,REJECT,0,0.05,2,Duration: 975d > 30d,
